Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1204,mACHNElEARNINGbASICS,138.0,4426.0,$203.75,24.0,10.0,0.072,$1838,2024-11-05,MUMBAI,MOBILE,data analytics course
A1205,WebDevM@stery,108.0,4080.0,$247.8,18.0,4.0,0.037,$1363,2024-11-30,bengluru,Tablet,online data analytic
A1206,M@chneLearningBasics,150.0,4113.0,$219.67,12.0,7.0,0.047,$1196,2024-11-22,NewDlhi,MOBILE,learn data analytics
A1207,Cyb3rSecurtyFundamentals,90.0,5119.0,$226.58,14.0,10.0,0.111,$1348,2024/11/07,chenay,DESKTOP,analytics for data
A1208,MachneLearningBasics,98.0,3422.0,$223.55,17.0,7.0,,$1414,2024-11-19,mumabi,TABLET,online data analytic
A1209,AI_M@rketing101,130.0,3327.0,$224.83,13.0,3.0,0.023,$1668,16-11-2024,madras,MOBILE,online data analytic
A1210,DeepLe@rnngPro,199.0,,$199.98,15.0,8.0,0.04,$1467,2024-11-08,mumabi,tablet,data anaytics training
A1211,Cyb3rSecurtyFundamentals,101.0,3241.0,$183.34,24.0,,,$1483,10-11-2024,madras,TABLET,data anaytics training
A1212,Businessanlyticsclass,118.0,3970.0,,27.0,9.0,0.076,$1036,2024-11-19,mumabi,desktop,data analytics course
A1213,W3bDevMastery,199.0,5734.0,$247.99,18.0,,,$1455,2024/11/11,pune,DESKTOP,data analitics online
A1214,WebDevMastery_,183.0,4001.0,$237.85,23.0,4.0,0.022,$1430,2024/11/21,chnnai,MOBILE,online data analytic
A1215,sqldATABSEtRAINING,126.0,4206.0,$233.76,29.0,10.0,0.041,$1998,2024-11-06,MUMBAI,tablet,online data analytic
A1216,M@chneLearningBasics,199.0,4745.0,,13.0,9.0,,$1800,2024-11-28,punea,tablet,analytics for data
A1217,Machn3LearningBasics,92.0,4042.0,$200.75,15.0,7.0,0.076,$1234,2024-11-24,Bombay,TABLET,learn data analytics
A1218,D@taScienceBootcamp,,4883.0,$249.61,10.0,3.0,,$1464,2024-11-12,punr,Tablet,online data analytic
A1219,DeepLearnngPr0,92.0,3748.0,$208.15,14.0,8.0,0.087,$1297,2024/11/02,bengaluru,Desktop,analytics for data
A1220,pYTHON4dATA,135.0,3480.0,$224.94,11.0,4.0,0.03,$1398,2024-11-23,mumabi,Tablet,data analitics online
A1221,WebDevM@stery,177.0,3007.0,$223.22,30.0,8.0,0.045,$1766,2024/11/02,bangalore,MOBILE,data analitics online
A1222,Cyb3rSecurtyFundamentals,117.0,3380.0,$186.73,21.0,10.0,0.055,$1958,2024-11-19,chennai,desktop,data anaytics training
A1223,wEBdEVmASTERY,127.0,4823.0,$194.69,11.0,10.0,0.057,$1496,15-11-2024,PUNE,DESKTOP,data analytics course
A1224,D@taScienceBootcamp,132.0,4490.0,$202.45,10.0,7.0,0.053,$1441,2024-11-10,delhi,mobile,data analitics online
A1225,AI_M@rketing101,102.0,5149.0,$229.48,27.0,9.0,0.088,$1137,26-11-2024,delhi,Desktop,learn data analytics
A1226,CloudComputngCourse,91.0,4290.0,$213.74,,10.0,,$1797,2024/11/16,MUMBAI,Mobile,online data analytic
A1227,pYTHON4dATA,163.0,5643.0,$217.4,30.0,6.0,,$1678,2024-11-01,Bombay,DESKTOP,data analitics online
A1228,AI_M@rketing101,92.0,3916.0,$188.1,,6.0,0.065,$1005,2024/11/14,mumbai,DESKTOP,online data analytic
A1229,Busin3ssAnlyticsClass,165.0,4551.0,$185.35,30.0,,,$1662,2024/11/06,mumabi,desktop,data analitics online
A1230,Cyb3rSecurtyFundamentals,127.0,3344.0,$201.7,10.0,8.0,,$1190,2024/11/11,CHENNAI,DESKTOP,analytics for data
A1231,Machnelearningbasics,178.0,4441.0,$231.97,22.0,4.0,0.022,$1886,2024/11/24,Benglore,MOBILE,analytics for data
A1232,WebDevMastery ,101.0,,$234.17,29.0,5.0,0.05,$1568,2024-11-27,bengluru,mobile,data anaytics training
A1233,M@chneLearningBasics,161.0,5977.0,$193.27,24.0,,,$1366,13-11-2024,Benglore,Desktop,online data analytic
A1234,D@taScienceBootcamp,95.0,4562.0,$187.62,24.0,9.0,0.095,$1239,2024-11-26,Benglore,Desktop,data anaytics training
A1235,MachneLearningBasics,85.0,5099.0,$232.56,28.0,9.0,,$1526,02-11-2024,punr,mobile,data anaytics training
A1236,Deeplearnngpro,192.0,5852.0,$181.05,16.0,8.0,0.042,$1600,2024-11-21,MUMBAI,DESKTOP,analytics for data
A1237,Python4D@ta,80.0,3823.0,$181.57,13.0,4.0,,$1564,2024/11/13,bengaluru,Desktop,online data analytic
A1238,SQLDatabseTraining,191.0,4612.0,$238.23,20.0,10.0,0.052,$1531,01-11-2024,Bombay,mobile,learn data analytics
A1239,Busin3ssAnlyticsClass,147.0,5881.0,$196.34,23.0,7.0,0.048,$1614,2024/11/18,punr,desktop,data anaytics training
A1240,wEBdEVmASTERY,100.0,5204.0,$197.53,26.0,4.0,0.04,$1675,24-11-2024,mumabi,TABLET,data analytics course
A1241,MachneLearningBasics1,82.0,5130.0,$233.75,,9.0,0.11,,15-11-2024,chenay,Mobile,data analitics online
A1242,CloudComputngCourse,123.0,5231.0,$202.93,30.0,10.0,0.081,$1551,2024-11-23,PUNE,Desktop,online data analytic
A1243,WebDevM@stery,165.0,5980.0,$248.41,17.0,3.0,0.018,$1803,06-11-2024,punr,Tablet,online data analytic
A1244,AI_Marketing101,167.0,3202.0,$214.87,26.0,6.0,0.036,$1571,12-11-2024,poona,desktop,data analitics online
A1245,WebDevMastery_,111.0,5847.0,$196.71,21.0,9.0,0.081,$1445,2024-11-30,chnnai,mobile,online data analytic
A1246,Cloudcomputngcourse,94.0,4359.0,,28.0,5.0,0.045,$1920,2024/11/07,chnnai,tablet,learn data analytics
A1247,CyberSecurtyFundamentals_,179.0,3185.0,$236.74,29.0,5.0,,$1156,2024/11/11,madras,Desktop,data analytics course
A1248,SQLD@tabseTraining,166.0,5592.0,$183.03,22.0,4.0,0.024,$1636,2024-11-22,DELHI,TABLET,online data analytic
A1249,Sqldatabsetraining,90.0,5062.0,$191.4,23.0,6.0,,$1775,2024/11/19,bangalore,Tablet,data analytics course
A1250,WebDevMastery1,106.0,5830.0,$241.9,29.0,10.0,0.035,$1897,2024/11/02,mumbai,DESKTOP,data anaytics training
A1251,CloudComputngCourse ,,4629.0,$236.96,10.0,6.0,,$1183,06-11-2024,MUMBAI,desktop,data anaytics training
A1252,dATAsCIENCEbOOTCAMP,158.0,4780.0,$247.2,23.0,9.0,,$1005,2024-11-24,mumbay,DESKTOP,learn data analytics
A1253,sqldATABSEtRAINING,187.0,3800.0,$241.0,16.0,8.0,0.043,$1842,2024/11/09,mumbai,Mobile,analytics for data
A1254,SQLDatabseTraining_,95.0,4096.0,$242.69,26.0,9.0,0.095,$1550,22-11-2024,punea,TABLET,online data analytic
A1255,cYBERsECURTYfUNDAMENTALS,118.0,3562.0,$231.5,12.0,3.0,0.025,$1856,2024/11/19,delhi,DESKTOP,data analytics course
A1256,CyberSecurtyFund@mentals,166.0,3910.0,$191.32,27.0,7.0,0.042,,2024/11/15,bengluru,Mobile,analytics for data
A1257,Businessanlyticsclass,146.0,5411.0,$201.76,28.0,7.0,0.048,$1393,14-11-2024,CHENNAI,Desktop,data analitics online
A1258,Ai_marketing101,101.0,4026.0,$219.68,22.0,9.0,0.089,$1149,15-11-2024,punr,DESKTOP,analytics for data
A1259,SQLDatabseTraining,185.0,3716.0,$218.23,27.0,7.0,0.056,$1015,2024/11/03,NewDlhi,DESKTOP,online data analytic
A1260,SQLD@tabseTraining,147.0,5162.0,$186.79,30.0,7.0,0.048,$1733,2024/11/25,dheli,Desktop,analytics for data
A1261,WebDevMastery,188.0,3859.0,$211.83,30.0,9.0,0.048,$1719,2024-11-28,mumbai,MOBILE,online data analytic
A1262,sqldATABSEtRAINING,122.0,3350.0,$225.89,28.0,3.0,,$1509,2024/11/24,chnnai,DESKTOP,data analitics online
A1263,Busin3ssAnlyticsClass,143.0,5340.0,,20.0,9.0,0.063,$1223,2024-11-05,mumbai,tablet,online data analytic
A1264,WebDevM@stery,170.0,3124.0,$234.92,17.0,3.0,0.018,$1232,2024/11/11,bangalore,Desktop,data anaytics training
A1265,SQLDatabs3Training,114.0,5017.0,$242.62,11.0,6.0,0.053,$1303,2024/11/17,punr,MOBILE,data analitics online
A1266,W3bDevMastery,186.0,3424.0,$201.81,27.0,3.0,0.016,$1337,2024-11-26,PUNE,DESKTOP,data anaytics training
A1267,CyberSecurtyFund@mentals,120.0,4060.0,$210.95,24.0,9.0,0.075,$1376,2024-11-05,Benglore,tablet,data analitics online
A1268,DeepLearnngPro_,130.0,5688.0,$212.05,21.0,5.0,0.038,$1454,17-11-2024,delhi,DESKTOP,learn data analytics
A1269,Python4data,178.0,5029.0,$189.79,25.0,8.0,0.045,$1510,09-11-2024,BANGALORE,desktop,data anaytics training
A1270,CyberSecurtyFundamentals ,196.0,5476.0,$204.63,19.0,4.0,0.02,$1288,26-11-2024,chnnai,desktop,data anaytics training
A1271,M@chneLearningBasics,110.0,5000.0,$197.89,18.0,3.0,0.027,$1110,2024/11/12,PUNE,desktop,online data analytic
A1272,Datasciencebootcamp,95.0,4141.0,$207.14,22.0,3.0,0.054,$1929,2024-11-11,chenay,Tablet,learn data analytics
A1273,DeepLearnngPr0,183.0,4791.0,$232.97,27.0,5.0,,$1476,2024-11-21,chennai,desktop,data analitics online
A1274,CyberSecurtyFund@mentals,100.0,4168.0,$193.6,30.0,3.0,0.03,$1692,2024/11/25,pune,desktop,online data analytic
A1275,mACHNElEARNINGbASICS,187.0,3741.0,$226.11,27.0,10.0,0.053,$1342,14-11-2024,MUMBAI,tablet,learn data analytics
A1276,Python4Data,90.0,3577.0,$233.54,24.0,5.0,0.052,$1175,2024-11-14,punr,tablet,analytics for data
A1277,Cybersecurtyfundamentals,148.0,4469.0,$209.76,25.0,8.0,0.054,,2024-11-25,bengluru,tablet,data analytics course
A1278,CyberSecurtyFundamentals ,129.0,3611.0,$227.82,11.0,7.0,0.054,$1250,2024-11-22,madras,tablet,data anaytics training
A1279,M@chneLearningBasics,120.0,3947.0,$193.49,15.0,6.0,0.05,$1305,2024/11/12,PUNE,mobile,data anaytics training
A1280,CyberSecurtyFundamentals,82.0,4239.0,$191.75,23.0,8.0,,$1062,2024-11-22,PUNE,Mobile,learn data analytics
A1281,bUSINESSaNLYTICScLASS,145.0,5973.0,$242.16,12.0,7.0,0.048,$1508,2024-11-14,punea,Tablet,online data analytic
A1282,WebDevM@stery,190.0,4525.0,$188.85,10.0,5.0,0.026,$1875,2024/11/01,poona,tablet,data anaytics training
A1283,CyberSecurtyFundamentals_,137.0,4395.0,$241.58,24.0,4.0,0.043,$1512,2024-11-06,delhi,desktop,online data analytic
A1284,WebDevM@stery,157.0,3047.0,$222.66,19.0,3.0,0.019,$1964,01-11-2024,CHENNAI,mobile,data analitics online
A1285,dEEPlEARNNGpRO,105.0,5348.0,$226.1,27.0,5.0,0.048,$1003,12-11-2024,mumabi,TABLET,learn data analytics
A1286,Cyb3rSecurtyFundamentals,149.0,3101.0,$231.44,15.0,9.0,0.06,$1126,2024-11-06,BANGALORE,Tablet,data anaytics training
A1287,CyberSecurtyFundamentals ,159.0,3693.0,$187.09,24.0,6.0,0.038,$1256,24-11-2024,punea,Desktop,learn data analytics
A1288,CloudComputngCourse ,150.0,5590.0,,20.0,8.0,,$1286,02-11-2024,delhi,Mobile,data analytics course
A1289,Python4data,,5277.0,$227.46,10.0,5.0,,$1541,2024/11/15,delhi,tablet,data analitics online
A1290,dATAsCIENCEbOOTCAMP,98.0,4653.0,$205.84,29.0,5.0,0.051,$1866,02-11-2024,MUMBAI,Mobile,data analitics online
A1291,sqldATABSEtRAINING,86.0,3513.0,$211.16,22.0,7.0,,$1917,10-11-2024,NewDlhi,desktop,data analytics course
A1292,Machnelearningbasics,128.0,5772.0,$235.54,20.0,10.0,0.078,$1215,04-11-2024,CHENNAI,desktop,data anaytics training
A1293,DataScienceB0otcamp,105.0,5840.0,$236.56,22.0,8.0,0.047,$1811,24-11-2024,punea,TABLET,data analytics course
A1294,BusinessAnlyticsCl@ss,90.0,,$249.0,21.0,10.0,,$1245,19-11-2024,CHENNAI,mobile,data analytics course
A1295,Cybersecurtyfundamentals,89.0,5158.0,$211.76,20.0,5.0,0.056,$1119,2024/11/21,poona,Desktop,online data analytic
A1296,BusinessAnlyticsCl@ss,119.0,3489.0,$194.36,14.0,3.0,0.055,$1633,2024/11/10,bangalore,MOBILE,data analytics course
A1297,Machnelearningbasics,173.0,3977.0,$229.82,30.0,5.0,0.037,$1584,2024-11-22,chenay,Desktop,learn data analytics
A1298,sqldATABSEtRAINING,95.0,3397.0,$181.89,,7.0,0.074,$1560,2024/11/27,madras,TABLET,data analytics course
A1299,dEEPlEARNNGpRO,112.0,5194.0,$245.97,10.0,5.0,0.045,$1016,21-11-2024,delhi,tablet,data anaytics training
A1300,Python4D@ta,134.0,3007.0,$217.53,10.0,5.0,0.037,$1371,30-11-2024,chennai,mobile,data anaytics training
A1301,Busin3ssAnlyticsClass,113.0,5721.0,$216.7,11.0,6.0,0.053,$1743,2024-11-17,DELHI,Desktop,data anaytics training
A1302,sqldATABSEtRAINING,157.0,3546.0,$189.11,16.0,5.0,0.032,$1333,28-11-2024,mumabi,mobile,data analitics online
A1303,Busin3ssAnlyticsClass,105.0,3670.0,$245.85,24.0,9.0,,$1653,2024/11/24,PUNE,TABLET,data analytics course
A1304,AI_Marketing1011,162.0,5915.0,$211.96,11.0,,,$1394,2024-11-20,NewDlhi,Tablet,analytics for data
A1305,ai_mARKETING101,,4450.0,$219.21,16.0,10.0,0.056,$1917,2024-11-10,dheli,mobile,learn data analytics
A1306,Cloudcomputngcourse,136.0,5782.0,$189.65,23.0,6.0,0.044,$1951,2024-11-11,delhi,Tablet,data anaytics training
A1307,WebDevMastery,192.0,4339.0,$245.57,24.0,8.0,0.047,$1284,2024-11-18,bangalore,mobile,learn data analytics
A1308,BusinessAnlyticsClass1,147.0,5870.0,,14.0,8.0,0.054,$1748,2024-11-02,chenay,MOBILE,data anaytics training
A1309,MachneLearningBasics ,164.0,5662.0,$186.41,11.0,9.0,0.055,$1020,17-11-2024,bengluru,tablet,data analytics course
A1310,cLOUDcOMPUTNGcOURSE,192.0,5130.0,$184.63,19.0,4.0,,$1087,2024-11-07,delhi,DESKTOP,data analytics course
A1311,Sqldatabsetraining,139.0,4608.0,$224.99,12.0,8.0,,$1095,2024/11/12,chnnai,desktop,data anaytics training
A1312,Pyth0n4Data,199.0,5290.0,$218.55,20.0,7.0,0.035,$1234,2024-11-30,bangalore,tablet,learn data analytics
A1313,WebDevMastery,82.0,4961.0,$220.29,27.0,7.0,0.059,$1149,02-11-2024,PUNE,Tablet,data analytics course
A1314,AI_M@rketing101,175.0,4347.0,$242.06,17.0,3.0,0.017,$1617,2024/11/22,chenay,desktop,data anaytics training
A1315,DeepLearnngPr0,181.0,5664.0,$204.74,22.0,5.0,0.028,$1719,22-11-2024,DELHI,desktop,data analytics course
A1316,wEBdEVmASTERY,146.0,3757.0,$192.59,25.0,9.0,,$1169,2024-11-09,punr,DESKTOP,online data analytic
A1317,AI_Marketing101,192.0,4225.0,$242.0,24.0,6.0,0.031,$1032,2024-11-01,punr,mobile,data analitics online
A1318,MachneLearningBasics,149.0,3410.0,$181.12,20.0,4.0,0.033,$1806,2024-11-17,madras,Desktop,learn data analytics
A1319,DataScienceBootcamp_,93.0,3934.0,$226.84,20.0,6.0,0.065,$1964,2024/11/18,Benglore,MOBILE,data analitics online
A1320,Webdevmastery,182.0,3384.0,$187.67,18.0,8.0,0.044,$1769,2024/11/01,poona,Desktop,analytics for data
A1321,CyberSecurtyFundamentals,99.0,3842.0,$246.3,23.0,8.0,0.081,$1452,10-11-2024,pune,TABLET,online data analytic
A1322,BusinessAnlyticsClass,188.0,4022.0,$238.61,20.0,8.0,0.043,,2024/11/06,Benglore,Mobile,data analitics online
A1323,WebDevM@stery,193.0,5786.0,$201.51,16.0,10.0,0.052,$1617,2024/11/05,MUMBAI,tablet,data anaytics training
A1324,BusinessAnlyticsClass_,107.0,4423.0,$239.47,25.0,9.0,0.084,$1370,2024/11/23,new delhi,DESKTOP,analytics for data
A1325,Python4Data,131.0,4228.0,$230.18,16.0,9.0,0.069,$1393,2024-11-07,PUNE,Desktop,data anaytics training
A1326,WebDevMastery,139.0,5120.0,$199.3,24.0,5.0,0.036,$1835,2024-11-23,poona,mobile,data analytics course
A1327,sqldATABSEtRAINING,141.0,3600.0,$227.54,20.0,6.0,0.043,$1367,2024-11-07,punea,DESKTOP,learn data analytics
A1328,DeepLearnngPro1,175.0,5016.0,,16.0,3.0,0.017,$1836,2024-11-07,MUMBAI,Tablet,learn data analytics
A1329,bUSINESSaNLYTICScLASS,96.0,5771.0,$213.98,30.0,3.0,0.031,$1130,30-11-2024,BANGALORE,MOBILE,analytics for data
A1330,Machn3LearningBasics,,4615.0,$194.89,12.0,6.0,,$1923,2024/11/25,chennai,TABLET,data anaytics training
A1331,WebDevM@stery,187.0,3115.0,$184.61,12.0,3.0,0.016,$1324,2024-11-30,DELHI,MOBILE,learn data analytics
A1332,DeepLearnngPr0,153.0,5886.0,$218.33,29.0,3.0,0.02,$1424,2024-11-20,punr,MOBILE,analytics for data
A1333,DataScienceBootcamp_,122.0,4929.0,$192.72,10.0,10.0,0.082,,2024/11/12,dheli,Desktop,data anaytics training
A1334,Cl0udComputngCourse,151.0,4357.0,$238.69,28.0,9.0,0.06,$1447,2024/11/13,DELHI,tablet,analytics for data
A1335,bUSINESSaNLYTICScLASS,116.0,4519.0,$184.29,23.0,7.0,,$1070,2024-11-12,mumbai,Desktop,data anaytics training
A1336,CyberSecurtyFund@mentals,145.0,5612.0,$207.34,22.0,4.0,0.028,$1689,12-11-2024,MUMBAI,DESKTOP,learn data analytics
A1337,Cyb3rSecurtyFundamentals,90.0,3251.0,$198.69,12.0,7.0,0.078,$1044,30-11-2024,punr,Mobile,learn data analytics
A1338,Python4D@ta,133.0,3360.0,$203.78,13.0,9.0,0.068,$1654,2024/11/14,poona,Mobile,online data analytic
A1339,M@chneLearningBasics,135.0,5891.0,$245.69,21.0,6.0,0.044,$1947,2024/11/05,pune,Mobile,learn data analytics
A1340,Webdevmastery,155.0,5835.0,$239.52,10.0,4.0,0.041,,2024-11-13,mumbay,mobile,analytics for data
A1341,mACHNElEARNINGbASICS,100.0,4928.0,$186.68,22.0,10.0,0.1,$1071,2024-11-23,new delhi,Mobile,analytics for data
A1342,BusinessAnlyticsClass,138.0,4049.0,$182.66,20.0,7.0,0.051,$1292,2024/11/20,mumabi,Mobile,online data analytic
A1343,AI_Marketing101,109.0,4114.0,$243.33,18.0,6.0,0.044,$1456,2024/11/25,chennai,tablet,learn data analytics
A1344,DataSci3nceBootcamp,124.0,3947.0,$198.11,11.0,4.0,0.032,$1308,26-11-2024,bengluru,mobile,data analytics course
A1345,DataScienceBootcamp ,,3705.0,$239.26,25.0,,,$1506,02-11-2024,mumbai,TABLET,online data analytic
A1346,DeepLearnngPr0,197.0,5365.0,$208.86,14.0,4.0,0.031,$1106,2024-11-01,new delhi,Tablet,data anaytics training
A1347,sqldATABSEtRAINING,114.0,5213.0,$224.65,26.0,4.0,0.035,$1218,2024/11/29,MUMBAI,Tablet,online data analytic
A1348,dEEPlEARNNGpRO,117.0,3951.0,$212.02,16.0,5.0,0.052,$1949,2024-11-10,chennai,Desktop,data anaytics training
A1349,sqldATABSEtRAINING,198.0,3405.0,$224.9,13.0,10.0,0.051,$1631,2024-11-14,bengaluru,Tablet,online data analytic
A1350,Machnelearningbasics,160.0,5367.0,$208.47,20.0,8.0,,$1853,15-11-2024,chennai,Tablet,data analytics course
A1351,Python4Data1,137.0,3602.0,$194.55,23.0,5.0,0.036,$1580,2024-11-02,punea,TABLET,data analytics course
A1352,CloudComputngCourse1,163.0,3917.0,$209.01,10.0,3.0,,$1823,2024-11-17,pune,TABLET,data anaytics training
A1353,WebDevMastery ,138.0,5671.0,$244.12,26.0,3.0,,,13-11-2024,punr,tablet,analytics for data
A1354,Python4D@ta,194.0,5019.0,$227.67,28.0,7.0,0.036,$1019,22-11-2024,bengluru,Mobile,learn data analytics
A1355,sqldATABSEtRAINING,177.0,3569.0,$190.31,13.0,8.0,0.035,$1403,2024/11/25,dheli,mobile,online data analytic
A1356,cLOUDcOMPUTNGcOURSE,113.0,3420.0,$223.48,22.0,10.0,0.058,$1138,2024/11/23,delhi,MOBILE,online data analytic
A1357,BusinessAnlyticsCl@ss,133.0,3064.0,$221.8,22.0,5.0,0.038,$1538,2024-11-11,mumabi,mobile,learn data analytics
A1358,AI_Marketing1011,118.0,3730.0,$207.5,25.0,8.0,0.039,$1011,2024-11-12,madras,MOBILE,data anaytics training
A1359,BusinessAnlyticsClass,109.0,5852.0,$235.44,20.0,5.0,0.046,$1946,14-11-2024,chennai,DESKTOP,analytics for data
A1360,SQLD@tabseTraining,109.0,4011.0,$184.51,13.0,6.0,0.053,$1375,2024/11/23,DELHI,DESKTOP,data analitics online
A1361,WebDevMastery,128.0,4636.0,$243.83,20.0,10.0,0.059,$1941,02-11-2024,madras,MOBILE,data anaytics training
A1362,DeepLearnngPr0,181.0,3087.0,$201.29,19.0,10.0,,,20-11-2024,Bombay,mobile,data analitics online
A1363,AI_Marketing101,89.0,5872.0,$198.32,14.0,6.0,0.067,$1553,2024-11-20,bangalore,mobile,online data analytic
A1364,Sqldatabsetraining,157.0,5762.0,$248.1,26.0,4.0,0.025,$1999,2024/11/05,CHENNAI,TABLET,data analitics online
A1365,D3epLearnngPro,88.0,3396.0,$193.79,19.0,5.0,0.057,$1860,2024-11-18,DELHI,Mobile,online data analytic
A1366,Deeplearnngpro,130.0,3092.0,$211.39,28.0,7.0,0.054,$1031,2024/11/24,bangalore,Tablet,data analytics course
A1367,cYBERsECURTYfUNDAMENTALS,194.0,4240.0,$213.45,18.0,4.0,,$1890,2024-11-23,mumbay,Tablet,data analitics online
A1368,Machnelearningbasics,180.0,4297.0,$200.04,24.0,5.0,,$1050,2024/11/18,poona,Mobile,data analytics course
A1369,Cybersecurtyfundamentals,,5518.0,$243.83,15.0,10.0,,$1862,2024/11/22,NewDlhi,mobile,data analitics online
A1370,CloudComputngCourse1,,5039.0,$235.44,24.0,7.0,,$1839,2024/11/08,Benglore,DESKTOP,data analitics online
A1371,BusinessAnlyticsCl@ss,,3596.0,$210.31,23.0,9.0,,$1269,2024/11/01,delhi,Tablet,online data analytic
A1372,SQLD@tabseTraining,118.0,4845.0,$190.25,11.0,3.0,0.046,$1446,2024/11/18,chennai,desktop,analytics for data
A1373,AI_Marketing101,101.0,4883.0,$237.89,11.0,6.0,,$1368,2024-11-14,punea,DESKTOP,analytics for data
A1374,Businessanlyticsclass,120.0,4618.0,$200.91,18.0,7.0,0.058,$1775,2024-11-02,madras,Tablet,data analitics online
A1375,CloudComputngCours3,194.0,3941.0,$240.35,27.0,10.0,0.052,$1373,11-11-2024,BANGALORE,desktop,data analytics course
A1376,Datasciencebootcamp,135.0,5096.0,$230.32,14.0,4.0,0.03,$1478,2024/11/18,bangalore,Mobile,data anaytics training
A1377,CloudComputngCours3,190.0,5537.0,$188.98,20.0,4.0,0.021,$1989,2024/11/04,Benglore,Tablet,learn data analytics
A1378,dATAsCIENCEbOOTCAMP,198.0,4208.0,$180.06,19.0,8.0,0.04,$1462,2024-11-08,bengaluru,MOBILE,data anaytics training
A1379,dATAsCIENCEbOOTCAMP,87.0,5358.0,$236.57,19.0,5.0,0.057,$1141,2024/11/02,DELHI,tablet,learn data analytics
A1380,mACHNElEARNINGbASICS,106.0,5583.0,$218.81,13.0,3.0,0.028,$1049,15-11-2024,mumbai,Desktop,data analytics course
A1381,CyberSecurtyFundamentals1,169.0,3069.0,$227.7,12.0,5.0,0.03,$1063,28-11-2024,chnnai,MOBILE,data analytics course
A1382,Ai_marketing101,195.0,3738.0,$202.08,18.0,7.0,,$1647,2024/11/16,dheli,TABLET,online data analytic
A1383,sqldATABSEtRAINING,161.0,4852.0,$235.1,10.0,8.0,0.05,$1738,2024-11-24,BANGALORE,DESKTOP,online data analytic
A1384,SQLDatabseTraining,195.0,5120.0,$249.6,26.0,3.0,0.015,$1571,2024/11/04,pune,mobile,data anaytics training
A1385,Deeplearnngpro,111.0,3550.0,$231.81,10.0,9.0,0.081,$1462,2024/11/26,PUNE,MOBILE,data anaytics training
A1386,SQLDatabseTraining ,124.0,5618.0,$205.95,25.0,7.0,0.056,$1374,19-11-2024,NewDlhi,mobile,data analytics course
A1387,D@taScienceBootcamp,89.0,4700.0,$219.95,28.0,6.0,0.067,$1493,2024/11/19,punr,Mobile,data analytics course
A1388,DataScienceB0otcamp,122.0,5874.0,$201.04,10.0,7.0,,$1352,30-11-2024,BANGALORE,desktop,data analytics course
A1389,AI_Mark3ting101,177.0,5965.0,$199.7,28.0,3.0,0.017,$1090,2024-11-13,madras,mobile,data analitics online
A1390,mACHNElEARNINGbASICS,163.0,5774.0,$221.61,29.0,9.0,0.055,$1396,2024/11/08,poona,desktop,learn data analytics
A1391,CloudComputngCourse1,124.0,4079.0,$189.07,18.0,3.0,0.024,$1430,2024/11/23,Bombay,desktop,data analytics course
A1392,dATAsCIENCEbOOTCAMP,105.0,3670.0,$218.45,25.0,6.0,,$1650,2024/11/22,punea,DESKTOP,online data analytic
A1393,AI_M@rketing101,122.0,3394.0,,20.0,4.0,,$1053,2024/11/03,DELHI,mobile,data analitics online
A1394,SQLDatabs3Training,166.0,5730.0,$241.3,16.0,5.0,0.03,,2024/11/17,NewDlhi,mobile,data analitics online
A1395,SQLDatabseTraining ,96.0,3761.0,$196.45,10.0,5.0,0.035,$1518,2024-11-30,Bombay,tablet,online data analytic
A1396,DeepLe@rnngPro,135.0,4505.0,$214.64,17.0,9.0,,$1500,06-11-2024,punr,Mobile,online data analytic
A1397,AI_Mark3ting101,179.0,3975.0,$183.25,14.0,3.0,0.017,,2024-11-06,Bombay,TABLET,data analytics course
A1398,BusinessAnlyticsClass_,163.0,,$206.46,14.0,3.0,,$1103,2024/11/12,Benglore,tablet,learn data analytics
A1399,Pyth0n4Data,198.0,5883.0,,19.0,9.0,0.045,$1182,27-11-2024,dheli,Mobile,data analitics online
A1400,MachneLearningBasics,86.0,3555.0,$225.23,11.0,6.0,0.035,$1193,2024/11/11,chennai,DESKTOP,data anaytics training
A1401,CloudComputngCours3,89.0,3760.0,$218.69,21.0,9.0,0.101,$1474,25-11-2024,DELHI,desktop,learn data analytics
A1402,WebDevM@stery,118.0,3596.0,$236.66,29.0,9.0,0.076,$1154,2024/11/23,mumbai,tablet,data analytics course
