Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1196,wEBdEVmASTERY,133.0,4505.0,200.52,23.0,3.0,0.039,1562.0,2024-11-26,Mumbai,Tablet,analytics for data
A1197,Datasciencebootcamp,141.0,5016.0,238.59,26.0,9.0,0.044,1620.0,2024-11-20,Bangalore,Mobile,data analitics online
A1198,DeepLearnngPro1,141.0,3071.0,208.2,10.0,6.0,0.043,1647.0,2024-11-18,New Delhi,Tablet,data analitics online
A1199,BusinessAnlyticsClass,135.0,5682.0,216.48,30.0,3.0,0.022222222222222223,1445.0,2024-11-15,Mumbai,Tablet,data anaytics training
A1200,CyberSecurtyFundamentals,199.0,5067.0,247.38,24.0,8.0,0.059,1365.0,2024-11-19,Chennai,Mobile,analytics for data
A1201,Deeplearnngpro,138.0,3971.0,184.87,28.0,3.0,0.022,1718.0,2024-11-07,Mumbai,Tablet,learn data analytics
A1202,W3bDevMastery,175.0,4481.0,236.38,21.0,10.0,0.057,1257.0,2024-11-20,Mumbai,Desktop,data analytics course
A1203,bUSINESSaNLYTICScLASS,170.0,5476.0,186.29,25.0,4.0,0.024,1731.0,2024-11-08,New Delhi,Mobile,analytics for data
A1204,mACHNElEARNINGbASICS,138.0,4426.0,203.75,24.0,10.0,0.072,1838.0,2024-11-05,Mumbai,Mobile,data analytics course
A1205,WebDevM@stery,108.0,4080.0,247.8,18.0,4.0,0.037,1363.0,2024-11-30,Bangalore,Tablet,online data analytic
A1206,M@chneLearningBasics,150.0,4113.0,219.67,12.0,7.0,0.047,1196.0,2024-11-22,New Delhi,Mobile,learn data analytics
A1207,Cyb3rSecurtyFundamentals,90.0,5119.0,226.58,14.0,10.0,0.09122252747252749,1348.0,2024-11-07,Chennai,Desktop,analytics for data
A1208,MachneLearningBasics,98.0,3422.0,223.55,17.0,7.0,0.07142857142857142,1414.0,2024-11-19,Mumbai,Tablet,online data analytic
A1209,AI_M@rketing101,130.0,3327.0,224.83,13.0,3.0,0.023,1668.0,2024-11-16,Chennai,Mobile,online data analytic
A1210,DeepLe@rnngPro,199.0,4382.5,199.98,15.0,8.0,0.04,1467.0,2024-11-08,Mumbai,Tablet,data anaytics training
A1211,Cyb3rSecurtyFundamentals,101.0,3241.0,183.34,24.0,6.0,0.046,1483.0,2024-11-10,Chennai,Tablet,data anaytics training
A1212,Businessanlyticsclass,118.0,3970.0,213.5,27.0,9.0,0.076,1036.0,2024-11-19,Mumbai,Desktop,data analytics course
A1213,W3bDevMastery,199.0,5734.0,247.99,18.0,7.0,0.048,1455.0,2024-11-11,Pune,Desktop,data analitics online
A1214,WebDevMastery_,183.0,4001.0,237.85,23.0,4.0,0.022,1430.0,2024-11-21,Chennai,Mobile,online data analytic
A1215,sqldATABSEtRAINING,126.0,4206.0,233.76,29.0,10.0,0.041,1998.0,2024-11-06,Mumbai,Tablet,online data analytic
A1216,M@chneLearningBasics,199.0,4745.0,217.04000000000002,13.0,9.0,0.04522613065326633,1800.0,2024-11-28,Pune,Tablet,analytics for data
A1217,Machn3LearningBasics,92.0,4042.0,200.75,15.0,7.0,0.076,1234.0,2024-11-24,Mumbai,Tablet,learn data analytics
A1218,D@taScienceBootcamp,136.0,4883.0,249.61,10.0,3.0,0.047,1464.0,2024-11-12,Pune,Tablet,online data analytic
A1219,DeepLearnngPr0,92.0,3748.0,208.15,14.0,8.0,0.087,1297.0,2024-11-02,Bangalore,Desktop,analytics for data
A1220,pYTHON4dATA,135.0,3480.0,224.94,11.0,4.0,0.03,1398.0,2024-11-23,Mumbai,Tablet,data analitics online
A1221,WebDevM@stery,177.0,3007.0,223.22,30.0,8.0,0.045,1766.0,2024-11-02,Bangalore,Mobile,data analitics online
A1222,Cyb3rSecurtyFundamentals,117.0,3380.0,186.73,21.0,10.0,0.055,1958.0,2024-11-19,Chennai,Desktop,data anaytics training
A1223,wEBdEVmASTERY,127.0,4823.0,194.69,11.0,10.0,0.057,1496.0,2024-11-15,Pune,Desktop,data analytics course
A1224,D@taScienceBootcamp,132.0,4490.0,202.45,10.0,7.0,0.053,1441.0,2024-11-10,Delhi,Mobile,data analitics online
A1225,AI_M@rketing101,102.0,5149.0,229.48,27.0,9.0,0.088,1137.0,2024-11-26,Delhi,Desktop,learn data analytics
A1226,CloudComputngCourse,91.0,4290.0,213.74,20.0,10.0,0.09122252747252749,1797.0,2024-11-16,Mumbai,Mobile,online data analytic
A1227,pYTHON4dATA,163.0,5643.0,217.4,30.0,6.0,0.03680981595092025,1678.0,2024-11-01,Mumbai,Desktop,data analitics online
A1228,AI_M@rketing101,92.0,3916.0,188.1,21.0,6.0,0.065,1005.0,2024-11-14,Mumbai,Desktop,online data analytic
A1229,Busin3ssAnlyticsClass,165.0,4551.0,185.35,30.0,6.0,0.046,1662.0,2024-11-06,Mumbai,Desktop,data analitics online
A1230,Cyb3rSecurtyFundamentals,127.0,3344.0,201.7,10.0,8.0,0.06299212598425197,1190.0,2024-11-11,Chennai,Desktop,analytics for data
A1231,Machnelearningbasics,178.0,4441.0,231.97,22.0,4.0,0.022,1886.0,2024-11-24,Bangalore,Mobile,analytics for data
A1232,WebDevMastery ,101.0,4649.0,234.17,29.0,5.0,0.05,1568.0,2024-11-27,Bangalore,Mobile,data anaytics training
A1233,M@chneLearningBasics,161.0,5977.0,193.27,24.0,7.0,0.047,1366.0,2024-11-13,Bangalore,Desktop,online data analytic
A1234,D@taScienceBootcamp,95.0,4562.0,187.62,24.0,9.0,0.09122252747252749,1239.0,2024-11-26,Bangalore,Desktop,data anaytics training
A1235,MachneLearningBasics,85.0,5099.0,232.56,28.0,9.0,0.09122252747252749,1526.0,2024-11-02,Pune,Mobile,data anaytics training
A1236,Deeplearnngpro,192.0,5852.0,181.05,16.0,8.0,0.042,1600.0,2024-11-21,Mumbai,Desktop,analytics for data
A1237,Python4D@ta,80.0,3823.0,181.57,13.0,4.0,0.05,1564.0,2024-11-13,Bangalore,Desktop,online data analytic
A1238,SQLDatabseTraining,191.0,4612.0,238.23,20.0,10.0,0.052,1531.0,2024-11-01,Mumbai,Mobile,learn data analytics
A1239,Busin3ssAnlyticsClass,147.0,5881.0,196.34,23.0,7.0,0.048,1614.0,2024-11-18,Pune,Desktop,data anaytics training
A1240,wEBdEVmASTERY,100.0,5204.0,197.53,26.0,4.0,0.04,1675.0,2024-11-24,Mumbai,Tablet,data analytics course
A1241,MachneLearningBasics1,82.0,5130.0,233.75,20.0,9.0,0.09122252747252749,1505.0,2024-11-15,Chennai,Mobile,data analitics online
A1242,CloudComputngCourse,123.0,5231.0,202.93,30.0,10.0,0.081,1551.0,2024-11-23,Pune,Desktop,online data analytic
A1243,WebDevM@stery,165.0,5980.0,248.41,17.0,3.0,0.018,1803.0,2024-11-06,Pune,Tablet,online data analytic
A1244,AI_Marketing101,167.0,3202.0,214.87,26.0,6.0,0.036,1571.0,2024-11-12,Pune,Desktop,data analitics online
A1245,WebDevMastery_,111.0,5847.0,196.71,21.0,9.0,0.081,1445.0,2024-11-30,Chennai,Mobile,online data analytic
A1246,Cloudcomputngcourse,94.0,4359.0,214.97000000000003,28.0,5.0,0.045,1920.0,2024-11-07,Chennai,Tablet,learn data analytics
A1247,CyberSecurtyFundamentals_,179.0,3185.0,236.74,29.0,5.0,0.027932960893854747,1156.0,2024-11-11,Chennai,Desktop,data analytics course
A1248,SQLD@tabseTraining,166.0,5592.0,183.03,22.0,4.0,0.024,1636.0,2024-11-22,Delhi,Tablet,online data analytic
A1249,Sqldatabsetraining,90.0,5062.0,191.4,23.0,6.0,0.06666666666666667,1775.0,2024-11-19,Bangalore,Tablet,data analytics course
A1250,WebDevMastery1,106.0,5830.0,241.9,29.0,10.0,0.035,1897.0,2024-11-02,Mumbai,Desktop,data anaytics training
A1251,CloudComputngCourse ,135.5,4629.0,236.96,10.0,6.0,0.046,1183.0,2024-11-06,Mumbai,Desktop,data anaytics training
A1252,dATAsCIENCEbOOTCAMP,158.0,4780.0,247.2,23.0,9.0,0.056962025316455694,1005.0,2024-11-24,Mumbai,Desktop,learn data analytics
A1253,sqldATABSEtRAINING,187.0,3800.0,241.0,16.0,8.0,0.043,1842.0,2024-11-09,Mumbai,Mobile,analytics for data
A1254,SQLDatabseTraining_,95.0,4096.0,242.69,26.0,9.0,0.09122252747252749,1550.0,2024-11-22,Pune,Tablet,online data analytic
A1255,cYBERsECURTYfUNDAMENTALS,118.0,3562.0,231.5,12.0,3.0,0.025,1856.0,2024-11-19,Delhi,Desktop,data analytics course
A1256,CyberSecurtyFund@mentals,166.0,3910.0,191.32,27.0,7.0,0.042,1539.0,2024-11-15,Bangalore,Mobile,analytics for data
A1257,Businessanlyticsclass,146.0,5411.0,201.76,28.0,7.0,0.048,1393.0,2024-11-14,Chennai,Desktop,data analitics online
A1258,Ai_marketing101,101.0,4026.0,219.68,22.0,9.0,0.089,1149.0,2024-11-15,Pune,Desktop,analytics for data
A1259,SQLDatabseTraining,185.0,3716.0,218.23,27.0,7.0,0.056,1015.0,2024-11-03,New Delhi,Desktop,online data analytic
A1260,SQLD@tabseTraining,147.0,5162.0,186.79,30.0,7.0,0.048,1733.0,2024-11-25,Delhi,Desktop,analytics for data
A1261,WebDevMastery,188.0,3859.0,211.83,30.0,9.0,0.048,1719.0,2024-11-28,Mumbai,Mobile,online data analytic
A1262,sqldATABSEtRAINING,122.0,3350.0,225.89,28.0,3.0,0.02459016393442623,1509.0,2024-11-24,Chennai,Desktop,data analitics online
A1263,Busin3ssAnlyticsClass,143.0,5340.0,216.48,20.0,9.0,0.063,1223.0,2024-11-05,Mumbai,Tablet,online data analytic
A1264,WebDevM@stery,170.0,3124.0,234.92,17.0,3.0,0.018,1232.0,2024-11-11,Bangalore,Desktop,data anaytics training
A1265,SQLDatabs3Training,114.0,5017.0,242.62,11.0,6.0,0.053,1303.0,2024-11-17,Pune,Mobile,data analitics online
A1266,W3bDevMastery,186.0,3424.0,201.81,27.0,3.0,0.016,1337.0,2024-11-26,Pune,Desktop,data anaytics training
A1267,CyberSecurtyFund@mentals,120.0,4060.0,210.95,24.0,9.0,0.075,1376.0,2024-11-05,Bangalore,Tablet,data analitics online
A1268,DeepLearnngPro_,130.0,5688.0,212.05,21.0,5.0,0.038,1454.0,2024-11-17,Delhi,Desktop,learn data analytics
A1269,Python4data,178.0,5029.0,189.79,25.0,8.0,0.045,1510.0,2024-11-09,Bangalore,Desktop,data anaytics training
A1270,CyberSecurtyFundamentals ,196.0,5476.0,204.63,19.0,4.0,0.02,1288.0,2024-11-26,Chennai,Desktop,data anaytics training
A1271,M@chneLearningBasics,110.0,5000.0,197.89,18.0,3.0,0.027,1110.0,2024-11-12,Pune,Desktop,online data analytic
A1272,Datasciencebootcamp,95.0,4141.0,207.14,22.0,3.0,0.054,1929.0,2024-11-11,Chennai,Tablet,learn data analytics
A1273,DeepLearnngPr0,183.0,4791.0,232.97,27.0,5.0,0.0273224043715847,1476.0,2024-11-21,Chennai,Desktop,data analitics online
A1274,CyberSecurtyFund@mentals,100.0,4168.0,193.6,30.0,3.0,0.03,1692.0,2024-11-25,Pune,Desktop,online data analytic
A1275,mACHNElEARNINGbASICS,187.0,3741.0,226.11,27.0,10.0,0.053,1342.0,2024-11-14,Mumbai,Tablet,learn data analytics
A1276,Python4Data,90.0,3577.0,233.54,24.0,5.0,0.052,1175.0,2024-11-14,Pune,Tablet,analytics for data
A1277,Cybersecurtyfundamentals,148.0,4469.0,209.76,25.0,8.0,0.054,1491.0,2024-11-25,Bangalore,Tablet,data analytics course
A1278,CyberSecurtyFundamentals ,129.0,3611.0,227.82,11.0,7.0,0.054,1250.0,2024-11-22,Chennai,Tablet,data anaytics training
A1279,M@chneLearningBasics,120.0,3947.0,193.49,15.0,6.0,0.05,1305.0,2024-11-12,Pune,Mobile,data anaytics training
A1280,CyberSecurtyFundamentals,82.0,4239.0,191.75,23.0,8.0,0.09122252747252749,1062.0,2024-11-22,Pune,Mobile,learn data analytics
A1281,bUSINESSaNLYTICScLASS,145.0,5973.0,242.16,12.0,7.0,0.048,1508.0,2024-11-14,Pune,Tablet,online data analytic
A1282,WebDevM@stery,190.0,4525.0,188.85,10.0,5.0,0.026,1875.0,2024-11-01,Pune,Tablet,data anaytics training
A1283,CyberSecurtyFundamentals_,137.0,4395.0,241.58,24.0,4.0,0.043,1512.0,2024-11-06,Delhi,Desktop,online data analytic
A1284,WebDevM@stery,157.0,3047.0,222.66,19.0,3.0,0.019,1964.0,2024-11-01,Chennai,Mobile,data analitics online
A1285,dEEPlEARNNGpRO,105.0,5348.0,226.1,27.0,5.0,0.048,1003.0,2024-11-12,Mumbai,Tablet,learn data analytics
A1286,Cyb3rSecurtyFundamentals,149.0,3101.0,231.44,15.0,9.0,0.06,1126.0,2024-11-06,Bangalore,Tablet,data anaytics training
A1287,CyberSecurtyFundamentals ,159.0,3693.0,187.09,24.0,6.0,0.038,1256.0,2024-11-24,Pune,Desktop,learn data analytics
A1288,CloudComputngCourse ,150.0,5590.0,215.94,20.0,8.0,0.05333333333333334,1286.0,2024-11-02,Delhi,Mobile,data analytics course
A1289,Python4data,142.5,5277.0,227.46,10.0,5.0,0.0495,1541.0,2024-11-15,Delhi,Tablet,data analitics online
A1290,dATAsCIENCEbOOTCAMP,98.0,4653.0,205.84,29.0,5.0,0.051,1866.0,2024-11-02,Mumbai,Mobile,data analitics online
A1291,sqldATABSEtRAINING,86.0,3513.0,211.16,22.0,7.0,0.08139534883720931,1917.0,2024-11-10,New Delhi,Desktop,data analytics course
A1292,Machnelearningbasics,128.0,5772.0,235.54,20.0,10.0,0.078,1215.0,2024-11-04,Chennai,Desktop,data anaytics training
A1293,DataScienceB0otcamp,105.0,5840.0,236.56,22.0,8.0,0.047,1811.0,2024-11-24,Pune,Tablet,data analytics course
A1294,BusinessAnlyticsCl@ss,90.0,4540.0,249.0,21.0,10.0,0.09122252747252749,1245.0,2024-11-19,Chennai,Mobile,data analytics course
A1295,Cybersecurtyfundamentals,89.0,5158.0,211.76,20.0,5.0,0.056,1119.0,2024-11-21,Pune,Desktop,online data analytic
A1296,BusinessAnlyticsCl@ss,119.0,3489.0,194.36,14.0,3.0,0.055,1633.0,2024-11-10,Bangalore,Mobile,data analytics course
A1297,Machnelearningbasics,173.0,3977.0,229.82,30.0,5.0,0.037,1584.0,2024-11-22,Chennai,Desktop,learn data analytics
A1298,sqldATABSEtRAINING,95.0,3397.0,181.89,20.0,7.0,0.074,1560.0,2024-11-27,Chennai,Tablet,data analytics course
A1299,dEEPlEARNNGpRO,112.0,5194.0,245.97,10.0,5.0,0.045,1016.0,2024-11-21,Delhi,Tablet,data anaytics training
A1300,Python4D@ta,134.0,3007.0,217.53,10.0,5.0,0.037,1371.0,2024-11-30,Chennai,Mobile,data anaytics training
A1301,Busin3ssAnlyticsClass,113.0,5721.0,216.7,11.0,6.0,0.053,1743.0,2024-11-17,Delhi,Desktop,data anaytics training
A1302,sqldATABSEtRAINING,157.0,3546.0,189.11,16.0,5.0,0.032,1333.0,2024-11-28,Mumbai,Mobile,data analitics online
A1303,Busin3ssAnlyticsClass,105.0,3670.0,245.85,24.0,9.0,0.08571428571428572,1653.0,2024-11-24,Pune,Tablet,data analytics course
A1304,AI_Marketing1011,162.0,5915.0,211.96,11.0,6.0,0.043,1394.0,2024-11-20,New Delhi,Tablet,analytics for data
A1305,ai_mARKETING101,178.57142857142856,4450.0,219.21,16.0,10.0,0.056,1917.0,2024-11-10,Delhi,Mobile,learn data analytics
A1306,Cloudcomputngcourse,136.0,5782.0,189.65,23.0,6.0,0.044,1951.0,2024-11-11,Delhi,Tablet,data anaytics training
A1307,WebDevMastery,192.0,4339.0,245.57,24.0,8.0,0.047,1284.0,2024-11-18,Bangalore,Mobile,learn data analytics
A1308,BusinessAnlyticsClass1,147.0,5870.0,218.27999999999997,14.0,8.0,0.054,1748.0,2024-11-02,Chennai,Mobile,data anaytics training
A1309,MachneLearningBasics ,164.0,5662.0,186.41,11.0,9.0,0.055,1020.0,2024-11-17,Bangalore,Tablet,data analytics course
A1310,cLOUDcOMPUTNGcOURSE,192.0,5130.0,184.63,19.0,4.0,0.020833333333333332,1087.0,2024-11-07,Delhi,Desktop,data analytics course
A1311,Sqldatabsetraining,139.0,4608.0,224.99,12.0,8.0,0.05755395683453238,1095.0,2024-11-12,Chennai,Desktop,data anaytics training
A1312,Pyth0n4Data,199.0,5290.0,218.55,20.0,7.0,0.035,1234.0,2024-11-30,Bangalore,Tablet,learn data analytics
A1313,WebDevMastery,82.0,4961.0,220.29,27.0,7.0,0.059,1149.0,2024-11-02,Pune,Tablet,data analytics course
A1314,AI_M@rketing101,175.0,4347.0,242.06,17.0,3.0,0.017,1617.0,2024-11-22,Chennai,Desktop,data anaytics training
A1315,DeepLearnngPr0,181.0,5664.0,204.74,22.0,5.0,0.028,1719.0,2024-11-22,Delhi,Desktop,data analytics course
A1316,wEBdEVmASTERY,146.0,3757.0,192.59,25.0,9.0,0.06164383561643835,1169.0,2024-11-09,Pune,Desktop,online data analytic
A1317,AI_Marketing101,192.0,4225.0,242.0,24.0,6.0,0.031,1032.0,2024-11-01,Pune,Mobile,data analitics online
A1318,MachneLearningBasics,149.0,3410.0,181.12,20.0,4.0,0.033,1806.0,2024-11-17,Chennai,Desktop,learn data analytics
A1319,DataScienceBootcamp_,93.0,3934.0,226.84,20.0,6.0,0.065,1964.0,2024-11-18,Bangalore,Mobile,data analitics online
A1320,Webdevmastery,182.0,3384.0,187.67,18.0,8.0,0.044,1769.0,2024-11-01,Pune,Desktop,analytics for data
A1321,CyberSecurtyFundamentals,99.0,3842.0,246.3,23.0,8.0,0.081,1452.0,2024-11-10,Pune,Tablet,online data analytic
A1322,BusinessAnlyticsClass,188.0,4022.0,238.61,20.0,8.0,0.043,1539.0,2024-11-06,Bangalore,Mobile,data analitics online
A1323,WebDevM@stery,193.0,5786.0,201.51,16.0,10.0,0.052,1617.0,2024-11-05,Mumbai,Tablet,data anaytics training
A1324,BusinessAnlyticsClass_,107.0,4423.0,239.47,25.0,9.0,0.084,1370.0,2024-11-23,New Delhi,Desktop,analytics for data
A1325,Python4Data,131.0,4228.0,230.18,16.0,9.0,0.069,1393.0,2024-11-07,Pune,Desktop,data anaytics training
A1326,WebDevMastery,139.0,5120.0,199.3,24.0,5.0,0.036,1835.0,2024-11-23,Pune,Mobile,data analytics course
A1327,sqldATABSEtRAINING,141.0,3600.0,227.54,20.0,6.0,0.043,1367.0,2024-11-07,Pune,Desktop,learn data analytics
A1328,DeepLearnngPro1,175.0,5016.0,216.48,16.0,3.0,0.017,1836.0,2024-11-07,Mumbai,Tablet,learn data analytics
A1329,bUSINESSaNLYTICScLASS,96.0,5771.0,213.98,30.0,3.0,0.031,1130.0,2024-11-30,Bangalore,Mobile,analytics for data
A1330,Machn3LearningBasics,135.0,4615.0,194.89,12.0,6.0,0.046,1923.0,2024-11-25,Chennai,Tablet,data anaytics training
A1331,WebDevM@stery,187.0,3115.0,184.61,12.0,3.0,0.016,1324.0,2024-11-30,Delhi,Mobile,learn data analytics
A1332,DeepLearnngPr0,153.0,5886.0,218.33,29.0,3.0,0.02,1424.0,2024-11-20,Pune,Mobile,analytics for data
A1333,DataScienceBootcamp_,122.0,4929.0,192.72,10.0,10.0,0.082,1531.5,2024-11-12,Delhi,Desktop,data anaytics training
A1334,Cl0udComputngCourse,151.0,4357.0,238.69,28.0,9.0,0.06,1447.0,2024-11-13,Delhi,Tablet,analytics for data
A1335,bUSINESSaNLYTICScLASS,116.0,4519.0,184.29,23.0,7.0,0.0603448275862069,1070.0,2024-11-12,Mumbai,Desktop,data anaytics training
A1336,CyberSecurtyFund@mentals,145.0,5612.0,207.34,22.0,4.0,0.028,1689.0,2024-11-12,Mumbai,Desktop,learn data analytics
A1337,Cyb3rSecurtyFundamentals,90.0,3251.0,198.69,12.0,7.0,0.078,1044.0,2024-11-30,Pune,Mobile,learn data analytics
A1338,Python4D@ta,133.0,3360.0,203.78,13.0,9.0,0.068,1654.0,2024-11-14,Pune,Mobile,online data analytic
A1339,M@chneLearningBasics,135.0,5891.0,245.69,21.0,6.0,0.044,1947.0,2024-11-05,Pune,Mobile,learn data analytics
A1340,Webdevmastery,155.0,5835.0,239.52,10.0,4.0,0.041,1497.0,2024-11-13,Mumbai,Mobile,analytics for data
A1341,mACHNElEARNINGbASICS,100.0,4928.0,186.68,22.0,10.0,0.09122252747252749,1071.0,2024-11-23,New Delhi,Mobile,analytics for data
A1342,BusinessAnlyticsClass,138.0,4049.0,182.66,20.0,7.0,0.051,1292.0,2024-11-20,Mumbai,Mobile,online data analytic
A1343,AI_Marketing101,109.0,4114.0,243.33,18.0,6.0,0.044,1456.0,2024-11-25,Chennai,Tablet,learn data analytics
A1344,DataSci3nceBootcamp,124.0,3947.0,198.11,11.0,4.0,0.032,1308.0,2024-11-26,Bangalore,Mobile,data analytics course
A1345,DataScienceBootcamp ,139.0,3705.0,239.26,25.0,6.0,0.046,1506.0,2024-11-02,Mumbai,Tablet,online data analytic
A1346,DeepLearnngPr0,197.0,5365.0,208.86,14.0,4.0,0.031,1106.0,2024-11-01,New Delhi,Tablet,data anaytics training
A1347,sqldATABSEtRAINING,114.0,5213.0,224.65,26.0,4.0,0.035,1218.0,2024-11-29,Mumbai,Tablet,online data analytic
A1348,dEEPlEARNNGpRO,117.0,3951.0,212.02,16.0,5.0,0.052,1949.0,2024-11-10,Chennai,Desktop,data anaytics training
A1349,sqldATABSEtRAINING,198.0,3405.0,224.9,13.0,10.0,0.051,1631.0,2024-11-14,Bangalore,Tablet,online data analytic
A1350,Machnelearningbasics,160.0,5367.0,208.47,20.0,8.0,0.05,1853.0,2024-11-15,Chennai,Tablet,data analytics course
A1351,Python4Data1,137.0,3602.0,194.55,23.0,5.0,0.036,1580.0,2024-11-02,Pune,Tablet,data analytics course
A1352,CloudComputngCourse1,163.0,3917.0,209.01,10.0,3.0,0.018404907975460124,1823.0,2024-11-17,Pune,Tablet,data anaytics training
A1353,WebDevMastery ,138.0,5671.0,244.12,26.0,3.0,0.021739130434782608,1494.0,2024-11-13,Pune,Tablet,analytics for data
A1354,Python4D@ta,194.0,5019.0,227.67,28.0,7.0,0.036,1019.0,2024-11-22,Bangalore,Mobile,learn data analytics
A1355,sqldATABSEtRAINING,177.0,3569.0,190.31,13.0,8.0,0.035,1403.0,2024-11-25,Delhi,Mobile,online data analytic
A1356,cLOUDcOMPUTNGcOURSE,113.0,3420.0,223.48,22.0,10.0,0.058,1138.0,2024-11-23,Delhi,Mobile,online data analytic
A1357,BusinessAnlyticsCl@ss,133.0,3064.0,221.8,22.0,5.0,0.038,1538.0,2024-11-11,Mumbai,Mobile,learn data analytics
A1358,AI_Marketing1011,118.0,3730.0,207.5,25.0,8.0,0.039,1011.0,2024-11-12,Chennai,Mobile,data anaytics training
A1359,BusinessAnlyticsClass,109.0,5852.0,235.44,20.0,5.0,0.046,1946.0,2024-11-14,Chennai,Desktop,analytics for data
A1360,SQLD@tabseTraining,109.0,4011.0,184.51,13.0,6.0,0.053,1375.0,2024-11-23,Delhi,Desktop,data analitics online
A1361,WebDevMastery,128.0,4636.0,243.83,20.0,10.0,0.059,1941.0,2024-11-02,Chennai,Mobile,data anaytics training
A1362,DeepLearnngPr0,181.0,3087.0,201.29,19.0,10.0,0.055248618784530384,1497.0,2024-11-20,Mumbai,Mobile,data analitics online
A1363,AI_Marketing101,89.0,5872.0,198.32,14.0,6.0,0.067,1553.0,2024-11-20,Bangalore,Mobile,online data analytic
A1364,Sqldatabsetraining,157.0,5762.0,248.1,26.0,4.0,0.025,1999.0,2024-11-05,Chennai,Tablet,data analitics online
A1365,D3epLearnngPro,88.0,3396.0,193.79,19.0,5.0,0.057,1860.0,2024-11-18,Delhi,Mobile,online data analytic
A1366,Deeplearnngpro,130.0,3092.0,211.39,28.0,7.0,0.054,1031.0,2024-11-24,Bangalore,Tablet,data analytics course
A1367,cYBERsECURTYfUNDAMENTALS,194.0,4240.0,213.45,18.0,4.0,0.020618556701030927,1890.0,2024-11-23,Mumbai,Tablet,data analitics online
A1368,Machnelearningbasics,180.0,4297.0,200.04,24.0,5.0,0.027777777777777776,1050.0,2024-11-18,Pune,Mobile,data analytics course
A1369,Cybersecurtyfundamentals,149.0,5518.0,243.83,15.0,10.0,0.05,1862.0,2024-11-22,New Delhi,Mobile,data analitics online
A1370,CloudComputngCourse1,132.0,5039.0,235.44,24.0,7.0,0.047,1839.0,2024-11-08,Bangalore,Desktop,data analitics online
A1371,BusinessAnlyticsCl@ss,142.5,3596.0,210.31,23.0,9.0,0.0495,1269.0,2024-11-01,Delhi,Tablet,online data analytic
A1372,SQLD@tabseTraining,118.0,4845.0,190.25,11.0,3.0,0.046,1446.0,2024-11-18,Chennai,Desktop,analytics for data
A1373,AI_Marketing101,101.0,4883.0,237.89,11.0,6.0,0.0594059405940594,1368.0,2024-11-14,Pune,Desktop,analytics for data
A1374,Businessanlyticsclass,120.0,4618.0,200.91,18.0,7.0,0.058,1775.0,2024-11-02,Chennai,Tablet,data analitics online
A1375,CloudComputngCours3,194.0,3941.0,240.35,27.0,10.0,0.052,1373.0,2024-11-11,Bangalore,Desktop,data analytics course
A1376,Datasciencebootcamp,135.0,5096.0,230.32,14.0,4.0,0.03,1478.0,2024-11-18,Bangalore,Mobile,data anaytics training
A1377,CloudComputngCours3,190.0,5537.0,188.98,20.0,4.0,0.021,1989.0,2024-11-04,Bangalore,Tablet,learn data analytics
A1378,dATAsCIENCEbOOTCAMP,198.0,4208.0,180.06,19.0,8.0,0.04,1462.0,2024-11-08,Bangalore,Mobile,data anaytics training
A1379,dATAsCIENCEbOOTCAMP,87.0,5358.0,236.57,19.0,5.0,0.057,1141.0,2024-11-02,Delhi,Tablet,learn data analytics
A1380,mACHNElEARNINGbASICS,106.0,5583.0,218.81,13.0,3.0,0.028,1049.0,2024-11-15,Mumbai,Desktop,data analytics course
A1381,CyberSecurtyFundamentals1,169.0,3069.0,227.7,12.0,5.0,0.03,1063.0,2024-11-28,Chennai,Mobile,data analytics course
A1382,Ai_marketing101,195.0,3738.0,202.08,18.0,7.0,0.035897435897435895,1647.0,2024-11-16,Delhi,Tablet,online data analytic
A1383,sqldATABSEtRAINING,161.0,4852.0,235.1,10.0,8.0,0.05,1738.0,2024-11-24,Bangalore,Desktop,online data analytic
A1384,SQLDatabseTraining,195.0,5120.0,249.6,26.0,3.0,0.015,1571.0,2024-11-04,Pune,Mobile,data anaytics training
